id,title,published_at,source_name,category,civil_engineering_area,ai_technique,application_stage,keywords,summary
d29b5a70008aadeba06ce479fb52ff30,"Smarter Construction with AI: Scheduling, Estimation, and Risk Mitigation - For Construction Pros",2025-04-29T07:00:00Z,"Google News - Civil Engineering AI","Cost Estimation/Scheduling/Risk Mitigation","Construction Management","Machine Learning/Predictive Analytics",Planning/Construction,"[""AI"", ""Construction"", ""Scheduling"", ""Estimation"", ""Risk Mitigation""]","The article discusses the use of AI in construction for improving scheduling, cost estimation, and risk mitigation. It targets construction professionals and suggests AI can lead to smarter construction practices."
268e3fb32cfa84cf217c04118809b497,"National Grid to use AI as ‘smart mediator’ between data centre and grid - New Civil Engineer",2025-09-16T07:00:00Z,"Google News - Civil Engineering AI",Other,General,"Machine Learning",Operation,"[""National Grid"", ""Data Centre"", ""AI"", ""Smart Mediator"", ""Energy Grid""]","National Grid is implementing AI to act as a ""smart mediator"" between data centres and the energy grid. This likely involves using machine learning to optimize energy distribution and consumption based on the fluctuating demands of both the data centres and the grid's overall capacity."
09cc7c71a4166d7465066e6575d292ff,"Integrating AI into critical national infrastructure presents severe risks, experts warn - New Civil Engineer",2025-10-01T07:00:00Z,"Google News - Civil Engineering AI",Safety,General,General,Multiple,"[""AI"", ""critical infrastructure"", ""risk"", ""national security"", ""cybersecurity""]","The article discusses the risks associated with integrating AI into critical national infrastructure. It warns of potential security vulnerabilities and highlights the need for careful consideration of the implications."
9b1bfa862a5ef242707adc2f89297f22,"Are engineers at risk from AI? A new study suggests it’s complicated - Interesting Engineering",2025-08-18T07:00:00Z,"Google News - Civil Engineering AI",Other,General,Other,Multiple,"[""AI"", ""engineering"", ""impact"", ""automation"", ""jobs""]","The article discusses the potential impact of AI on engineering jobs, suggesting that the relationship is complex. It implies that some engineering tasks may be automated, while other areas might see new opportunities created by AI."
9dbbc2aeb82d25d021125de7fb766111,"10 Top Construction AI Startups and Companies to Watch in 2025 - StartUs Insights",2025-02-23T08:00:00Z,"Google News - Civil Engineering AI",Multiple,"Construction Management",Multiple,Multiple,"[""Construction AI"", ""Startups"", ""Computer Vision"", ""Predictive Analytics"", ""Robotics""]","This article identifies top construction AI startups and companies to watch in 2025. It likely covers various applications of AI, ML, and Deep Learning across different phases of construction, from planning to maintenance."
54e86dd8fc6242e479a683521897c124,"Future industry will be driven by new breed of digitally led engineers, expert tells NCE - New Civil Engineer",2025-10-16T07:00:00Z,"Google News - Civil Engineering AI",Other,General,Other,Multiple,"[""digital engineering"", ""future of civil engineering"", ""digital transformation""]","The article highlights the growing importance of digitally skilled engineers in the future of the civil engineering industry. It suggests a shift towards a new breed of engineers proficient in digital technologies."
ce9a10f8a6663b37358766f5d83b92bb,"This startup says it's made ChatGPT for construction sites. Read the pitch deck it used to raise $40 million. - Business Insider",2025-07-24T07:00:00Z,"Google News - Civil Engineering AI",Other,"Construction Management",NLP,Construction,"[""ChatGPT"", ""Construction"", ""AI"", ""NLP"", ""Startup""]","The article discusses a startup that has developed an AI solution, potentially leveraging NLP techniques similar to ChatGPT, for use on construction sites. The startup has secured $40 million in funding, indicating significant investment in AI applications within the construction industry."
13725257499ff8acc34289535d5e7088,"Driving the future: Yang advances transportation engineering through AI and education - University of Georgia Office of Research",2025-02-25T08:00:00Z,"Google News - Civil Engineering AI",Other,Transportation,AI,Multiple,"[""transportation engineering"", ""artificial intelligence"", ""education""]","The article discusses Yang's work in advancing transportation engineering through the use of AI and education. It highlights a focus on AI application within the field of transportation."
f1c0dd0a503f1415cc2dc645c6375873,"Friendship fuels innovation: engineering duo’s AI project paves the way for safer highways - Vanderbilt University",2025-02-26T08:00:00Z,"Google News - Civil Engineering AI",Safety,Transportation,AI,Operation,"[""Highway Safety"", ""Artificial Intelligence"", ""Transportation Engineering""]","The article discusses an AI project by an engineering duo that aims to enhance highway safety. This suggests the application of AI in transportation engineering to improve road safety during operation."
dcf92516c3fb9b4a0e53a87ce01c61cb,"Provision raises $7 million USD to build AI co-pilots for pre-construction estimates - BetaKit",2025-10-15T07:00:00Z,"Google News - Civil Engineering AI","Cost Estimation","Construction Management","Machine Learning",Planning,"[""AI"", ""pre-construction"", ""estimates"", ""construction"", ""co-pilot""]","The article discusses Provision raising $7 million USD to develop AI co-pilots. These co-pilots are intended to assist in creating pre-construction estimates, leveraging AI/ML to improve the accuracy and efficiency of this process."
bc214687cbec95e19ef23b648a7aee43,"Bentley’s New AI-Enabled Open Applications Deliver 10x Faster Project Completion - Construction & Property News",2025-11-01T02:49:29Z,"Google News - Civil Engineering AI",Design,General,"Machine Learning",Multiple,"[""Bentley"", ""AI"", ""Project Completion"", ""Open Applications"", ""Digital Twins""]","Based on the title, Bentley claims their new AI-enabled open applications allow for a 10x faster project completion, suggesting the application of AI/ML in civil engineering/construction. This indicates the application of AI to improve the efficiency of design processes."
c883f3aa036363ee2977b58bae49f3aa,"AI-Powered Construction Document Analysis by Leveraging Computer Vision and Large Language Models - Amazon Web Services",2025-02-06T08:00:00Z,"Google News - Civil Engineering AI","Quality Control","Construction Management","Computer Vision/NLP/Deep Learning",Construction/Operation,"[""construction documents"", ""computer vision"", ""large language models"", ""AWS"", ""document analysis""]","The article discusses the use of AI, specifically computer vision and large language models, to analyze construction documents. This analysis is likely aimed at improving efficiency and potentially accuracy in construction workflows by automating the extraction of relevant information."
e46ed5c54dcc1b4777a8dd28dbffb043,"Satellite imagery and AI to be used to optimise and lower cost of rail electrification - New Civil Engineer",2025-10-03T07:00:00Z,"Google News - Civil Engineering AI","Cost Estimation",Transportation,"Machine Learning",Planning,"[""rail electrification"", ""satellite imagery"", ""AI"", ""cost optimization"", ""railway""]","The article discusses using satellite imagery and AI to optimize and reduce the cost of rail electrification projects. This suggests the application of machine learning to analyze imagery data for better planning and cost estimation in railway infrastructure development."
d133696cb7b71b87ab91ce478e14b19f,"Making traffic safer: FAMU-FSU College of Engineering team uses artificial intelligence to improve intersection safety - Florida State University News",2025-03-03T08:00:00Z,"Google News - Civil Engineering AI",Safety,Transportation,"Artificial Intelligence",Operation,"[""intersection safety"", ""artificial intelligence"", ""traffic safety""]","A research team from the FAMU-FSU College of Engineering is using artificial intelligence to enhance safety at intersections. The project aims to improve traffic safety outcomes using AI technology."
e808b495795d880ae96d0d1ff0843425,"Q+A: Can Digital Technologies, Like AI and Blockchain, Make Construction Less Wasteful? - Drexel News Blog",2025-03-12T07:00:00Z,"Google News - Civil Engineering AI",Construction,"Construction Management",AI,Multiple,"[""AI"", ""Blockchain"", ""Waste Reduction"", ""Construction"", ""Digital Technologies""]","The article discusses the potential of AI and Blockchain to reduce waste in the construction industry. It explores how these digital technologies can contribute to more efficient and sustainable construction practices."
b3b217598651c886dfc0651cb86e8718,"Construction tech key to future SMRs, AI hubs, space bases: KICT chief - 매일경제",2025-07-07T07:00:00Z,"Google News - Civil Engineering AI",Construction,"Construction Management",Robotics,Multiple,"[""construction tech"", ""SMRs"", ""AI hubs"", ""space bases"", ""KICT"", ""robotics""]","The article highlights the importance of construction technology for future infrastructure projects such as Small Modular Reactors (SMRs), AI hubs, and even space bases. It suggests that advanced construction techniques, including robotics and AI, will be crucial for successfully building these complex structures."
4cdc626c7ff6fbf4b981cc5769eb454e,"Lords call for government to produce national AI energy efficiency strategy in next 18 months - New Civil Engineer",2025-09-18T07:00:00Z,"Google News - Civil Engineering AI",Other,General,"Predictive Analytics",Planning,"[""AI"", ""Energy Efficiency"", ""National Strategy"", ""Government Policy"", ""Sustainability""]","The UK's House of Lords is urging the government to develop a national AI strategy for improving energy efficiency within the next 18 months. This suggests AI could be used to optimize energy use across various sectors, including civil engineering and construction."
